colour	x	xend	y	yend	key	showSelected.variable	showSelected.value	PANEL
#FF0000	1.58879425075762	1.58879425075762	-1.80820574924238	-1.80820574924238	BIC 8 11	BIC.thresh	-3.397	1
#FF0000	1.61680125683511	1.61680125683511	-1.78019874316489	-1.78019874316489	BIC 8 17	BIC.thresh	-3.397	1
#FF0000	1.83743301017525	1.83743301017525	-1.55956698982475	-1.50791410241527	BIC 10 1	BIC.thresh	-3.397	1
#FF0000	1.75770146642842	1.75770146642842	-1.63929853357158	-1.63929853357158	BIC 10 2	BIC.thresh	-3.397	1
#FF0000	1.71363144271043	1.71363144271043	-1.68336855728957	-1.68336855728957	BIC 10 3	BIC.thresh	-3.397	1
#FF0000	1.69892391754576	1.69892391754576	-1.69807608245425	-1.69807608245425	BIC 10 4	BIC.thresh	-3.397	1
#FF0000	1.66644278137904	1.66644278137904	-1.73055721862096	-1.73055721862096	BIC 10 11	BIC.thresh	-3.397	1
#FF0000	1.65564225297093	1.65564225297093	-1.74135774702907	-1.4459943048256	BIC 10 17	BIC.thresh	-3.397	1
#FF0000	1.82528414497544	1.82528414497544	-1.57171585502456	-1.57171585502456	BIC 11 1	BIC.thresh	-3.397	1
#FF0000	1.73084936145537	1.73084936145537	-1.66615063854463	-0.456570392651195	BIC 11 2	BIC.thresh	-3.397	1
#FF0000	1.68181036945077	1.68181036945077	-1.71518963054923	-0.249593970642512	BIC 11 3	BIC.thresh	-3.397	1
#FF0000	1.64514931173688	1.64514931173688	-1.75185068826312	-1.75185068826312	BIC 11 4	BIC.thresh	-3.397	1
#FF0000	1.62801433742922	1.62801433742922	-1.76898566257078	0.552800358347374	BIC 11 11	BIC.thresh	-3.397	1
#FF0000	1.64406148502088	1.64406148502088	-1.75293851497912	1.03693235764513	BIC 11 17	BIC.thresh	-3.397	1
#FF0000	1.86801543418726	1.86801543418726	-1.52898456581274	0.366866754402124	BIC 13 1	BIC.thresh	-3.397	1
#FF0000	1.7952572364601	1.7952572364601	-1.6017427635399	-1.6017427635399	BIC 13 2	BIC.thresh	-3.397	1
#FF0000	1.78653041485268	1.78653041485268	-1.61046958514732	-1.61046958514732	BIC 13 3	BIC.thresh	-3.397	1
#FF0000	1.75346059894141	1.75346059894141	-1.64353940105859	-1.54283966348088	BIC 13 4	BIC.thresh	-3.397	1
#FF0000	1.69737287371485	1.69737287371485	-1.69962712628515	-1.59313273785538	BIC 13 11	BIC.thresh	-3.397	1
#FF0000	1.70718670661173	1.70718670661173	-1.68981329338827	-1.68981329338827	BIC 13 17	BIC.thresh	-3.397	1
#FF0000	1.81827275212282	1.81827275212282	-1.50272724787718	0.195727051766757	BIC 1 1	BIC.thresh	-3.321	1
#FF0000	1.708642484306	1.708642484306	-1.612357515694	-1.1087553605429	BIC 1 2	BIC.thresh	-3.321	1
#FF0000	1.65866101678505	1.65866101678505	-1.66233898321495	-1.00065642410924	BIC 1 3	BIC.thresh	-3.321	1
#FF0000	1.61680125683511	1.61680125683511	-1.70419874316489	-0.995123241844028	BIC 1 4	BIC.thresh	-3.321	1
#FF0000	1.61808543795914	1.61808543795914	-1.70291456204086	-1.70291456204086	BIC 1 11	BIC.thresh	-3.321	1
#FF0000	1.63737667622902	1.63737667622902	-1.68362332377098	-1.68362332377098	BIC 1 17	BIC.thresh	-3.321	1
#FF0000	1.8015651024153	1.8015651024153	-1.5194348975847	-1.5194348975847	BIC 4 1	BIC.thresh	-3.321	1
#FF0000	1.69659148379588	1.69659148379588	-1.62440851620412	-1.62440851620412	BIC 4 2	BIC.thresh	-3.321	1
#FF0000	1.63737667622902	1.63737667622902	-1.68362332377098	-1.68362332377098	BIC 4 3	BIC.thresh	-3.321	1
#FF0000	1.60615385014149	1.60615385014149	-1.71484614985851	-1.71484614985851	BIC 4 4	BIC.thresh	-3.321	1
#FF0000	1.60752259674322	1.60752259674322	-1.71347740325678	-1.71347740325678	BIC 4 11	BIC.thresh	-3.321	1
#FF0000	1.61550704222902	1.61550704222902	-1.70549295777098	-1.70549295777098	BIC 4 17	BIC.thresh	-3.321	1
#FF0000	1.83743301017525	1.83743301017525	-1.48356698982475	-0.694428755856871	BIC 6 1	BIC.thresh	-3.321	1
#FF0000	1.75874286533891	1.75874286533891	-1.56225713466109	-1.56225713466109	BIC 6 2	BIC.thresh	-3.321	1
#FF0000	1.71292862109817	1.71292862109817	-1.60807137890183	-1.60807137890183	BIC 6 3	BIC.thresh	-3.321	1
#FF0000	1.69969364431463	1.69969364431463	-1.62130635568537	-1.62130635568537	BIC 6 4	BIC.thresh	-3.321	1
#FF0000	1.66644278137904	1.66644278137904	-1.65455721862096	-1.65455721862096	BIC 6 11	BIC.thresh	-3.321	1
#FF0000	1.65564225297093	1.65564225297093	-1.66535774702907	-0.892319064459033	BIC 6 17	BIC.thresh	-3.321	1
#FF0000	1.79404271996657	1.79404271996657	-1.52695728003343	-0.552651313503626	BIC 8 1	BIC.thresh	-3.321	1
#FF0000	1.68181036945077	1.68181036945077	-1.63918963054923	-1.63918963054923	BIC 8 2	BIC.thresh	-3.321	1
#FF0000	1.62558767318528	1.62558767318528	-1.69541232681472	-1.69541232681472	BIC 8 3	BIC.thresh	-3.321	1
#FF0000	1.58571921956013	1.58571921956013	-1.73528078043987	-1.24650632092422	BIC 8 4	BIC.thresh	-3.321	1
#FF0000	1.58879425075762	1.58879425075762	-1.73220574924238	-1.73220574924238	BIC 8 11	BIC.thresh	-3.321	1
#FF0000	1.61680125683511	1.61680125683511	-1.70419874316489	-1.70419874316489	BIC 8 17	BIC.thresh	-3.321	1
#FF0000	1.83743301017525	1.83743301017525	-1.48356698982475	-1.48356698982475	BIC 10 1	BIC.thresh	-3.321	1
#FF0000	1.75770146642842	1.75770146642842	-1.56329853357158	-1.56329853357158	BIC 10 2	BIC.thresh	-3.321	1
#FF0000	1.71363144271043	1.71363144271043	-1.60736855728957	-1.60736855728957	BIC 10 3	BIC.thresh	-3.321	1
#FF0000	1.69892391754576	1.69892391754576	-1.62207608245425	-1.62207608245425	BIC 10 4	BIC.thresh	-3.321	1
#FF0000	1.66644278137904	1.66644278137904	-1.65455721862096	-1.65455721862096	BIC 10 11	BIC.thresh	-3.321	1
#FF0000	1.65564225297093	1.65564225297093	-1.66535774702907	-1.4459943048256	BIC 10 17	BIC.thresh	-3.321	1
#FF0000	1.82528414497544	1.82528414497544	-1.49571585502456	-1.49571585502456	BIC 11 1	BIC.thresh	-3.321	1
#FF0000	1.73084936145537	1.73084936145537	-1.59015063854463	-0.456570392651195	BIC 11 2	BIC.thresh	-3.321	1
#FF0000	1.68181036945077	1.68181036945077	-1.63918963054923	-0.249593970642512	BIC 11 3	BIC.thresh	-3.321	1
#FF0000	1.64514931173688	1.64514931173688	-1.67585068826312	-1.67585068826312	BIC 11 4	BIC.thresh	-3.321	1
#FF0000	1.62801433742922	1.62801433742922	-1.69298566257078	0.552800358347374	BIC 11 11	BIC.thresh	-3.321	1
#FF0000	1.64406148502088	1.64406148502088	-1.67693851497912	1.03693235764513	BIC 11 17	BIC.thresh	-3.321	1
#FF0000	1.86801543418726	1.86801543418726	-1.45298456581274	0.366866754402124	BIC 13 1	BIC.thresh	-3.321	1
#FF0000	1.7952572364601	1.7952572364601	-1.5257427635399	-1.5257427635399	BIC 13 2	BIC.thresh	-3.321	1
#FF0000	1.78653041485268	1.78653041485268	-1.53446958514732	-1.53446958514732	BIC 13 3	BIC.thresh	-3.321	1
#FF0000	1.75346059894141	1.75346059894141	-1.56753940105859	-1.54283966348088	BIC 13 4	BIC.thresh	-3.321	1
#FF0000	1.69737287371485	1.69737287371485	-1.62362712628515	-1.59313273785538	BIC 13 11	BIC.thresh	-3.321	1
#FF0000	1.70718670661173	1.70718670661173	-1.61381329338827	-1.61381329338827	BIC 13 17	BIC.thresh	-3.321	1
#FF0000	1.81827275212282	1.81827275212282	-1.47472724787718	0.195727051766757	BIC 1 1	BIC.thresh	-3.293	1
#FF0000	1.708642484306	1.708642484306	-1.584357515694	-1.1087553605429	BIC 1 2	BIC.thresh	-3.293	1
#FF0000	1.65866101678505	1.65866101678505	-1.63433898321495	-1.00065642410924	BIC 1 3	BIC.thresh	-3.293	1
#FF0000	1.61680125683511	1.61680125683511	-1.67619874316489	-0.995123241844028	BIC 1 4	BIC.thresh	-3.293	1
#FF0000	1.61808543795914	1.61808543795914	-1.67491456204086	-1.67491456204086	BIC 1 11	BIC.thresh	-3.293	1
#FF0000	1.63737667622902	1.63737667622902	-1.65562332377098	-1.65562332377098	BIC 1 17	BIC.thresh	-3.293	1
#FF0000	1.8015651024153	1.8015651024153	-1.4914348975847	-1.4914348975847	BIC 4 1	BIC.thresh	-3.293	1
#FF0000	1.69659148379588	1.69659148379588	-1.59640851620412	-1.59640851620412	BIC 4 2	BIC.thresh	-3.293	1
#FF0000	1.63737667622902	1.63737667622902	-1.65562332377098	-1.65562332377098	BIC 4 3	BIC.thresh	-3.293	1
#FF0000	1.60615385014149	1.60615385014149	-1.68684614985851	-1.68684614985851	BIC 4 4	BIC.thresh	-3.293	1
#FF0000	1.60752259674322	1.60752259674322	-1.68547740325678	-1.68547740325678	BIC 4 11	BIC.thresh	-3.293	1
#FF0000	1.61550704222902	1.61550704222902	-1.67749295777098	-1.67749295777098	BIC 4 17	BIC.thresh	-3.293	1
#FF0000	1.83743301017525	1.83743301017525	-1.45556698982475	-0.694428755856871	BIC 6 1	BIC.thresh	-3.293	1
#FF0000	1.75874286533891	1.75874286533891	-1.53425713466109	-1.53425713466109	BIC 6 2	BIC.thresh	-3.293	1
#FF0000	1.71292862109817	1.71292862109817	-1.58007137890183	-1.58007137890183	BIC 6 3	BIC.thresh	-3.293	1
#FF0000	1.69969364431463	1.69969364431463	-1.59330635568537	-1.59330635568537	BIC 6 4	BIC.thresh	-3.293	1
#FF0000	1.66644278137904	1.66644278137904	-1.62655721862096	-1.62655721862096	BIC 6 11	BIC.thresh	-3.293	1
#FF0000	1.65564225297093	1.65564225297093	-1.63735774702907	-0.892319064459033	BIC 6 17	BIC.thresh	-3.293	1
#FF0000	1.79404271996657	1.79404271996657	-1.49895728003343	-0.552651313503626	BIC 8 1	BIC.thresh	-3.293	1
#FF0000	1.68181036945077	1.68181036945077	-1.61118963054923	-1.61118963054923	BIC 8 2	BIC.thresh	-3.293	1
#FF0000	1.62558767318528	1.62558767318528	-1.66741232681472	-1.66741232681472	BIC 8 3	BIC.thresh	-3.293	1
#FF0000	1.58571921956013	1.58571921956013	-1.70728078043987	-1.24650632092422	BIC 8 4	BIC.thresh	-3.293	1
#FF0000	1.58879425075762	1.58879425075762	-1.70420574924238	-1.70420574924238	BIC 8 11	BIC.thresh	-3.293	1
#FF0000	1.61680125683511	1.61680125683511	-1.67619874316489	-1.67619874316489	BIC 8 17	BIC.thresh	-3.293	1
#FF0000	1.83743301017525	1.83743301017525	-1.45556698982475	-1.45556698982475	BIC 10 1	BIC.thresh	-3.293	1
#FF0000	1.75770146642842	1.75770146642842	-1.53529853357158	-1.53529853357158	BIC 10 2	BIC.thresh	-3.293	1
#FF0000	1.71363144271043	1.71363144271043	-1.57936855728957	-1.57936855728957	BIC 10 3	BIC.thresh	-3.293	1
#FF0000	1.69892391754576	1.69892391754576	-1.59407608245425	-1.59407608245425	BIC 10 4	BIC.thresh	-3.293	1
#FF0000	1.66644278137904	1.66644278137904	-1.62655721862096	-1.62655721862096	BIC 10 11	BIC.thresh	-3.293	1
#FF0000	1.65564225297093	1.65564225297093	-1.63735774702907	-1.4459943048256	BIC 10 17	BIC.thresh	-3.293	1
#FF0000	1.82528414497544	1.82528414497544	-1.46771585502456	-1.46771585502456	BIC 11 1	BIC.thresh	-3.293	1
#FF0000	1.73084936145537	1.73084936145537	-1.56215063854463	-0.456570392651195	BIC 11 2	BIC.thresh	-3.293	1
#FF0000	1.68181036945077	1.68181036945077	-1.61118963054923	-0.249593970642512	BIC 11 3	BIC.thresh	-3.293	1
#FF0000	1.64514931173688	1.64514931173688	-1.64785068826312	-1.64785068826312	BIC 11 4	BIC.thresh	-3.293	1
#FF0000	1.62801433742922	1.62801433742922	-1.66498566257078	0.552800358347374	BIC 11 11	BIC.thresh	-3.293	1
#FF0000	1.64406148502088	1.64406148502088	-1.64893851497912	1.03693235764513	BIC 11 17	BIC.thresh	-3.293	1
#FF0000	1.86801543418726	1.86801543418726	-1.42498456581274	0.366866754402124	BIC 13 1	BIC.thresh	-3.293	1
#FF0000	1.7952572364601	1.7952572364601	-1.4977427635399	-1.4977427635399	BIC 13 2	BIC.thresh	-3.293	1
#FF0000	1.78653041485268	1.78653041485268	-1.50646958514732	-1.50646958514732	BIC 13 3	BIC.thresh	-3.293	1
#FF0000	1.75346059894141	1.75346059894141	-1.53953940105859	-1.53953940105859	BIC 13 4	BIC.thresh	-3.293	1
#FF0000	1.69737287371485	1.69737287371485	-1.59562712628515	-1.59313273785538	BIC 13 11	BIC.thresh	-3.293	1
#FF0000	1.70718670661173	1.70718670661173	-1.58581329338827	-1.58581329338827	BIC 13 17	BIC.thresh	-3.293	1
#FF0000	1.81827275212282	1.81827275212282	-1.37772724787718	0.195727051766757	BIC 1 1	BIC.thresh	-3.196	1
#FF0000	1.708642484306	1.708642484306	-1.487357515694	-1.1087553605429	BIC 1 2	BIC.thresh	-3.196	1
#FF0000	1.65866101678505	1.65866101678505	-1.53733898321495	-1.00065642410924	BIC 1 3	BIC.thresh	-3.196	1
#FF0000	1.61680125683511	1.61680125683511	-1.57919874316489	-0.995123241844028	BIC 1 4	BIC.thresh	-3.196	1
#FF0000	1.61808543795914	1.61808543795914	-1.57791456204086	-1.57791456204086	BIC 1 11	BIC.thresh	-3.196	1
#FF0000	1.63737667622902	1.63737667622902	-1.55862332377098	-1.55862332377098	BIC 1 17	BIC.thresh	-3.196	1
#FF0000	1.8015651024153	1.8015651024153	-1.3944348975847	-1.3944348975847	BIC 4 1	BIC.thresh	-3.196	1
#FF0000	1.69659148379588	1.69659148379588	-1.49940851620412	-1.49940851620412	BIC 4 2	BIC.thresh	-3.196	1
#FF0000	1.63737667622902	1.63737667622902	-1.55862332377098	-1.55862332377098	BIC 4 3	BIC.thresh	-3.196	1
#FF0000	1.60615385014149	1.60615385014149	-1.58984614985851	-1.58984614985851	BIC 4 4	BIC.thresh	-3.196	1
#FF0000	1.60752259674322	1.60752259674322	-1.58847740325678	-1.58847740325678	BIC 4 11	BIC.thresh	-3.196	1
#FF0000	1.61550704222902	1.61550704222902	-1.58049295777098	-1.58049295777098	BIC 4 17	BIC.thresh	-3.196	1
#FF0000	1.83743301017525	1.83743301017525	-1.35856698982475	-0.694428755856871	BIC 6 1	BIC.thresh	-3.196	1
#FF0000	1.75874286533891	1.75874286533891	-1.43725713466109	-1.43725713466109	BIC 6 2	BIC.thresh	-3.196	1
#FF0000	1.71292862109817	1.71292862109817	-1.48307137890183	-1.48307137890183	BIC 6 3	BIC.thresh	-3.196	1
#FF0000	1.69969364431463	1.69969364431463	-1.49630635568537	-1.49630635568537	BIC 6 4	BIC.thresh	-3.196	1
#FF0000	1.66644278137904	1.66644278137904	-1.52955721862096	-1.52955721862096	BIC 6 11	BIC.thresh	-3.196	1
#FF0000	1.65564225297093	1.65564225297093	-1.54035774702907	-0.892319064459033	BIC 6 17	BIC.thresh	-3.196	1
#FF0000	1.79404271996657	1.79404271996657	-1.40195728003343	-0.552651313503626	BIC 8 1	BIC.thresh	-3.196	1
#FF0000	1.68181036945077	1.68181036945077	-1.51418963054923	-1.51418963054923	BIC 8 2	BIC.thresh	-3.196	1
#FF0000	1.62558767318528	1.62558767318528	-1.57041232681472	-1.57041232681472	BIC 8 3	BIC.thresh	-3.196	1
#FF0000	1.58571921956013	1.58571921956013	-1.61028078043987	-1.24650632092422	BIC 8 4	BIC.thresh	-3.196	1
#FF0000	1.58879425075762	1.58879425075762	-1.60720574924238	-1.60720574924238	BIC 8 11	BIC.thresh	-3.196	1
#FF0000	1.61680125683511	1.61680125683511	-1.57919874316489	-1.57919874316489	BIC 8 17	BIC.thresh	-3.196	1
#FF0000	1.83743301017525	1.83743301017525	-1.35856698982475	-1.35856698982475	BIC 10 1	BIC.thresh	-3.196	1
#FF0000	1.75770146642842	1.75770146642842	-1.43829853357158	-1.43829853357158	BIC 10 2	BIC.thresh	-3.196	1
#FF0000	1.71363144271043	1.71363144271043	-1.48236855728957	-1.48236855728957	BIC 10 3	BIC.thresh	-3.196	1
#FF0000	1.69892391754576	1.69892391754576	-1.49707608245425	-1.49707608245425	BIC 10 4	BIC.thresh	-3.196	1
#FF0000	1.66644278137904	1.66644278137904	-1.52955721862096	-1.52955721862096	BIC 10 11	BIC.thresh	-3.196	1
#FF0000	1.65564225297093	1.65564225297093	-1.54035774702907	-1.4459943048256	BIC 10 17	BIC.thresh	-3.196	1
#FF0000	1.82528414497544	1.82528414497544	-1.37071585502456	-1.37071585502456	BIC 11 1	BIC.thresh	-3.196	1
#FF0000	1.73084936145537	1.73084936145537	-1.46515063854463	-0.456570392651195	BIC 11 2	BIC.thresh	-3.196	1
#FF0000	1.68181036945077	1.68181036945077	-1.51418963054923	-0.249593970642512	BIC 11 3	BIC.thresh	-3.196	1
#FF0000	1.64514931173688	1.64514931173688	-1.55085068826312	-1.55085068826312	BIC 11 4	BIC.thresh	-3.196	1
#FF0000	1.62801433742922	1.62801433742922	-1.56798566257078	0.552800358347374	BIC 11 11	BIC.thresh	-3.196	1
#FF0000	1.64406148502088	1.64406148502088	-1.55193851497912	1.03693235764513	BIC 11 17	BIC.thresh	-3.196	1
#FF0000	1.86801543418726	1.86801543418726	-1.32798456581274	0.366866754402124	BIC 13 1	BIC.thresh	-3.196	1
#FF0000	1.7952572364601	1.7952572364601	-1.4007427635399	-1.4007427635399	BIC 13 2	BIC.thresh	-3.196	1
#FF0000	1.78653041485268	1.78653041485268	-1.40946958514732	-1.40946958514732	BIC 13 3	BIC.thresh	-3.196	1
#FF0000	1.75346059894141	1.75346059894141	-1.44253940105859	-1.44253940105859	BIC 13 4	BIC.thresh	-3.196	1
#FF0000	1.69737287371485	1.69737287371485	-1.49862712628515	-1.49862712628515	BIC 13 11	BIC.thresh	-3.196	1
#FF0000	1.70718670661173	1.70718670661173	-1.48881329338827	-1.48881329338827	BIC 13 17	BIC.thresh	-3.196	1
#FF0000	1.81827275212282	1.81827275212282	-1.14872724787718	0.195727051766757	BIC 1 1	BIC.thresh	-2.967	1
#FF0000	1.708642484306	1.708642484306	-1.258357515694	-1.1087553605429	BIC 1 2	BIC.thresh	-2.967	1
#FF0000	1.65866101678505	1.65866101678505	-1.30833898321495	-1.00065642410924	BIC 1 3	BIC.thresh	-2.967	1
#FF0000	1.61680125683511	1.61680125683511	-1.35019874316489	-0.995123241844028	BIC 1 4	BIC.thresh	-2.967	1
#FF0000	1.61808543795914	1.61808543795914	-1.34891456204086	-1.34891456204086	BIC 1 11	BIC.thresh	-2.967	1
#FF0000	1.63737667622902	1.63737667622902	-1.32962332377098	-1.32962332377098	BIC 1 17	BIC.thresh	-2.967	1
#FF0000	1.8015651024153	1.8015651024153	-1.1654348975847	-1.1654348975847	BIC 4 1	BIC.thresh	-2.967	1
#FF0000	1.69659148379588	1.69659148379588	-1.27040851620412	-1.27040851620412	BIC 4 2	BIC.thresh	-2.967	1
#FF0000	1.63737667622902	1.63737667622902	-1.32962332377098	-1.32962332377098	BIC 4 3	BIC.thresh	-2.967	1
#FF0000	1.60615385014149	1.60615385014149	-1.36084614985851	-1.36084614985851	BIC 4 4	BIC.thresh	-2.967	1
#FF0000	1.60752259674322	1.60752259674322	-1.35947740325678	-1.35947740325678	BIC 4 11	BIC.thresh	-2.967	1
#FF0000	1.61550704222902	1.61550704222902	-1.35149295777098	-1.35149295777098	BIC 4 17	BIC.thresh	-2.967	1
#FF0000	1.83743301017525	1.83743301017525	-1.12956698982475	-0.694428755856871	BIC 6 1	BIC.thresh	-2.967	1
#FF0000	1.75874286533891	1.75874286533891	-1.20825713466109	-1.20825713466109	BIC 6 2	BIC.thresh	-2.967	1
#FF0000	1.71292862109817	1.71292862109817	-1.25407137890183	-1.25407137890183	BIC 6 3	BIC.thresh	-2.967	1
#FF0000	1.69969364431463	1.69969364431463	-1.26730635568537	-1.26730635568537	BIC 6 4	BIC.thresh	-2.967	1
#FF0000	1.66644278137904	1.66644278137904	-1.30055721862096	-1.30055721862096	BIC 6 11	BIC.thresh	-2.967	1
#FF0000	1.65564225297093	1.65564225297093	-1.31135774702907	-0.892319064459033	BIC 6 17	BIC.thresh	-2.967	1
#FF0000	1.79404271996657	1.79404271996657	-1.17295728003343	-0.552651313503626	BIC 8 1	BIC.thresh	-2.967	1
#FF0000	1.68181036945077	1.68181036945077	-1.28518963054923	-1.28518963054923	BIC 8 2	BIC.thresh	-2.967	1
#FF0000	1.62558767318528	1.62558767318528	-1.34141232681472	-1.34141232681472	BIC 8 3	BIC.thresh	-2.967	1
#FF0000	1.58571921956013	1.58571921956013	-1.38128078043987	-1.24650632092422	BIC 8 4	BIC.thresh	-2.967	1
#FF0000	1.58879425075762	1.58879425075762	-1.37820574924238	-1.37820574924238	BIC 8 11	BIC.thresh	-2.967	1
#FF0000	1.61680125683511	1.61680125683511	-1.35019874316489	-1.35019874316489	BIC 8 17	BIC.thresh	-2.967	1
#FF0000	1.83743301017525	1.83743301017525	-1.12956698982475	-1.12956698982475	BIC 10 1	BIC.thresh	-2.967	1
#FF0000	1.75770146642842	1.75770146642842	-1.20929853357158	-1.20929853357158	BIC 10 2	BIC.thresh	-2.967	1
#FF0000	1.71363144271043	1.71363144271043	-1.25336855728957	-1.25336855728957	BIC 10 3	BIC.thresh	-2.967	1
#FF0000	1.69892391754576	1.69892391754576	-1.26807608245425	-1.26807608245425	BIC 10 4	BIC.thresh	-2.967	1
#FF0000	1.66644278137904	1.66644278137904	-1.30055721862096	-1.30055721862096	BIC 10 11	BIC.thresh	-2.967	1
#FF0000	1.65564225297093	1.65564225297093	-1.31135774702907	-1.31135774702907	BIC 10 17	BIC.thresh	-2.967	1
#FF0000	1.82528414497544	1.82528414497544	-1.14171585502456	-1.14171585502456	BIC 11 1	BIC.thresh	-2.967	1
#FF0000	1.73084936145537	1.73084936145537	-1.23615063854463	-0.456570392651195	BIC 11 2	BIC.thresh	-2.967	1
#FF0000	1.68181036945077	1.68181036945077	-1.28518963054923	-0.249593970642512	BIC 11 3	BIC.thresh	-2.967	1
#FF0000	1.64514931173688	1.64514931173688	-1.32185068826312	-1.32185068826312	BIC 11 4	BIC.thresh	-2.967	1
#FF0000	1.62801433742922	1.62801433742922	-1.33898566257078	0.552800358347374	BIC 11 11	BIC.thresh	-2.967	1
#FF0000	1.64406148502088	1.64406148502088	-1.32293851497912	1.03693235764513	BIC 11 17	BIC.thresh	-2.967	1
#FF0000	1.86801543418726	1.86801543418726	-1.09898456581274	0.366866754402124	BIC 13 1	BIC.thresh	-2.967	1
#FF0000	1.7952572364601	1.7952572364601	-1.1717427635399	-1.1717427635399	BIC 13 2	BIC.thresh	-2.967	1
#FF0000	1.78653041485268	1.78653041485268	-1.18046958514732	-1.18046958514732	BIC 13 3	BIC.thresh	-2.967	1
#FF0000	1.75346059894141	1.75346059894141	-1.21353940105859	-1.21353940105859	BIC 13 4	BIC.thresh	-2.967	1
#FF0000	1.69737287371485	1.69737287371485	-1.26962712628515	-1.26962712628515	BIC 13 11	BIC.thresh	-2.967	1
#FF0000	1.70718670661173	1.70718670661173	-1.25981329338827	-1.25981329338827	BIC 13 17	BIC.thresh	-2.967	1
#FF0000	1.81827275212282	1.81827275212282	-1.00672724787718	0.195727051766757	BIC 1 1	BIC.thresh	-2.825	1
#FF0000	1.708642484306	1.708642484306	-1.116357515694	-1.1087553605429	BIC 1 2	BIC.thresh	-2.825	1
#FF0000	1.65866101678505	1.65866101678505	-1.16633898321495	-1.00065642410924	BIC 1 3	BIC.thresh	-2.825	1
#FF0000	1.61680125683511	1.61680125683511	-1.20819874316489	-0.995123241844028	BIC 1 4	BIC.thresh	-2.825	1
#FF0000	1.61808543795914	1.61808543795914	-1.20691456204086	-1.20691456204086	BIC 1 11	BIC.thresh	-2.825	1
#FF0000	1.63737667622902	1.63737667622902	-1.18762332377098	-1.18762332377098	BIC 1 17	BIC.thresh	-2.825	1
#FF0000	1.8015651024153	1.8015651024153	-1.0234348975847	-1.0234348975847	BIC 4 1	BIC.thresh	-2.825	1
#FF0000	1.69659148379588	1.69659148379588	-1.12840851620412	-1.12840851620412	BIC 4 2	BIC.thresh	-2.825	1
#FF0000	1.63737667622902	1.63737667622902	-1.18762332377098	-1.18762332377098	BIC 4 3	BIC.thresh	-2.825	1
#FF0000	1.60615385014149	1.60615385014149	-1.21884614985851	-1.21884614985851	BIC 4 4	BIC.thresh	-2.825	1
#FF0000	1.60752259674322	1.60752259674322	-1.21747740325678	-1.21747740325678	BIC 4 11	BIC.thresh	-2.825	1
#FF0000	1.61550704222902	1.61550704222902	-1.20949295777098	-1.20949295777098	BIC 4 17	BIC.thresh	-2.825	1
#FF0000	1.83743301017525	1.83743301017525	-0.987566989824746	-0.694428755856871	BIC 6 1	BIC.thresh	-2.825	1
#FF0000	1.75874286533891	1.75874286533891	-1.06625713466109	-1.06625713466109	BIC 6 2	BIC.thresh	-2.825	1
#FF0000	1.71292862109817	1.71292862109817	-1.11207137890183	-1.11207137890183	BIC 6 3	BIC.thresh	-2.825	1
#FF0000	1.69969364431463	1.69969364431463	-1.12530635568537	-1.12530635568537	BIC 6 4	BIC.thresh	-2.825	1
#FF0000	1.66644278137904	1.66644278137904	-1.15855721862096	-1.15855721862096	BIC 6 11	BIC.thresh	-2.825	1
#FF0000	1.65564225297093	1.65564225297093	-1.16935774702907	-0.892319064459033	BIC 6 17	BIC.thresh	-2.825	1
#FF0000	1.79404271996657	1.79404271996657	-1.03095728003343	-0.552651313503626	BIC 8 1	BIC.thresh	-2.825	1
#FF0000	1.68181036945077	1.68181036945077	-1.14318963054923	-1.14318963054923	BIC 8 2	BIC.thresh	-2.825	1
#FF0000	1.62558767318528	1.62558767318528	-1.19941232681472	-1.19941232681472	BIC 8 3	BIC.thresh	-2.825	1
#FF0000	1.58571921956013	1.58571921956013	-1.23928078043987	-1.23928078043987	BIC 8 4	BIC.thresh	-2.825	1
#FF0000	1.58879425075762	1.58879425075762	-1.23620574924238	-1.23620574924238	BIC 8 11	BIC.thresh	-2.825	1
#FF0000	1.61680125683511	1.61680125683511	-1.20819874316489	-1.20819874316489	BIC 8 17	BIC.thresh	-2.825	1
#FF0000	1.83743301017525	1.83743301017525	-0.987566989824746	-0.987566989824746	BIC 10 1	BIC.thresh	-2.825	1
#FF0000	1.75770146642842	1.75770146642842	-1.06729853357158	-1.06729853357158	BIC 10 2	BIC.thresh	-2.825	1
#FF0000	1.71363144271043	1.71363144271043	-1.11136855728957	-1.11136855728957	BIC 10 3	BIC.thresh	-2.825	1
#FF0000	1.69892391754576	1.69892391754576	-1.12607608245425	-1.12607608245425	BIC 10 4	BIC.thresh	-2.825	1
#FF0000	1.66644278137904	1.66644278137904	-1.15855721862096	-1.15855721862096	BIC 10 11	BIC.thresh	-2.825	1
#FF0000	1.65564225297093	1.65564225297093	-1.16935774702907	-1.16935774702907	BIC 10 17	BIC.thresh	-2.825	1
#FF0000	1.82528414497544	1.82528414497544	-0.999715855024564	-0.999715855024564	BIC 11 1	BIC.thresh	-2.825	1
#FF0000	1.73084936145537	1.73084936145537	-1.09415063854463	-0.456570392651195	BIC 11 2	BIC.thresh	-2.825	1
#FF0000	1.68181036945077	1.68181036945077	-1.14318963054923	-0.249593970642512	BIC 11 3	BIC.thresh	-2.825	1
#FF0000	1.64514931173688	1.64514931173688	-1.17985068826312	-1.17985068826312	BIC 11 4	BIC.thresh	-2.825	1
